id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
622-413_56179,"stickers المنار - اخضر - 15 ملم","Stickers elmanar - Green - 15 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002207650.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ae%d8%b6%d8%b1-15-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-413_56179,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-410_56176,"ياسين اسكتش رسم 17 * 25 سم 24 ورقة 180 جرام للمتر المربع","Yassin Sketch Book 17*25cm 24 Sheets 180gsm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210841-removebg-preview.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d8%a7%d8%b3%d9%83%d8%aa%d8%b4-17-25-%d8%b3%d9%85-24-%d9%88%d8%b1%d9%82%d8%a9-180-%d8%ac%d8%b1%d8%a7%d9%85-%d9%84%d9%84%d9%85%d8%aa%d8%b1-%d8%a7%d9%84%d9%85%d8%b1/,"أسكتش رسمات - Sketch Canson","Our Arts",24EGP,in stock,622-410_56176,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20.7EGP,new,published,,,,,16,,
622-41_56175,"المنار stickers ابيض 137 * 37 مم","El-Manar Sticker White 137*37mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206226-removebg-preview.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-137-37-%d9%85%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-41_56175,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-409_56174,"stickers المنار ابيض - 15 ملم","Stickers Elmanar White - 15 Mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206257.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%b2-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-15-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-409_56174,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-407_56172,"stickers المنار - 14 * 23 مم - برتقالي","Stickers elmanar - 14*23 mm - Orange",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206493.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-14-23-%d9%85%d9%85-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-407_56172,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-406_56171,"ياسين منظم جيلدي مع الة حاسبة - A4 - رقم: 1099","Yassin Leather organizer with calculator - A4 - No:1099",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210995-1.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86%d8%b8%d9%85-%d8%ac%d9%8a%d9%84%d8%af%d9%8a-%d9%85%d8%b9-%d8%a7%d9%84%d8%a9-%d8%ad%d8%a7%d8%b3%d8%a8%d8%a9-a4-%d8%b1%d9%82%d9%85-1099/,"آلة حاسبة - calculator","Our Arts",242EGP,in stock,622-406_56171,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,210EGP,new,published,,,,,16,,
622-405_56170,"بلوك نوت ياسين غراء - 40 ورقة - A5","Block note Yassin Glue - 40 sheets - A5",http://localhost/ourarts/wp-content/uploads/2021/01/1518418181717822858.jpg,http://localhost/ourarts/product/%d8%a8%d9%84%d9%88%d9%83-%d9%86%d9%88%d8%aa-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d8%ba%d8%b1%d8%a7%d8%a1-40-%d9%88%d8%b1%d9%82%d8%a9-a5/,"نوت بوك - Notebook","Our Arts",5EGP,in stock,622-405_56170,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4.5EGP,new,published,,,,,16,,
622-404_56169,"كليب بورد ومشبك سلك من ياسين - A4 - رقم 0233","Yassin Mini clip board and Wire clip - A4 - No:0233",http://localhost/ourarts/wp-content/uploads/2021/01/52960306_0_5.jpg,http://localhost/ourarts/product/%d9%83%d9%84%d9%8a%d8%a8-%d8%a8%d9%88%d8%b1%d8%af-%d9%88%d9%85%d8%b4%d8%a8%d9%83-%d8%b3%d9%84%d9%83-%d9%85%d9%86-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-a4-%d8%b1%d9%82%d9%85-0233/,"أدوات مكتبية - stationary","Our Arts",40EGP,in stock,622-404_56169,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
622-403_56168,"stickers المنار - احمر - 14 * 23 ملم","Stickers elmanar - Red - 14*23 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206479.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ad%d9%85%d8%b1-14-23-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-403_56168,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-402_56167,"ياسين عبوة 100 ورق تصوير أبيض A4 80 جرام / متر مربع","Yassin Pack of 100 White Copy Paper A4 80gsm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210759.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d8%b9%d8%a8%d9%88%d8%a9-100-%d9%88%d8%b1%d9%82-%d8%aa%d8%b5%d9%88%d9%8a%d8%b1-%d8%a3%d8%a8%d9%8a%d8%b6-a4-80-%d8%ac%d8%b1%d8%a7%d9%85-%d9%85%d8%aa%d8%b1-%d9%85%d8%b1/,"أدوات مكتبية - stationary","Our Arts",17EGP,in stock,622-402_56167,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,14.85EGP,new,published,,,,,16,,
622-401_56166,"المنار stickers ابيض 14 * 23","Al - Manar white sticker 14*23",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206035.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-14-23/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-401_56166,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-400_56165,"Yassin حماية من الورق الشفاف 100 ميكرون على شكل حرف U - 100 قطعة","Yassin Transparent sheet protechtor 100 micron U-shape - 100pcs",http://localhost/ourarts/wp-content/uploads/2021/01/815621596305961.jpg,http://localhost/ourarts/product/yassin-%d8%ad%d9%85%d8%a7%d9%8a%d8%a9-%d9%85%d9%86-%d8%a7%d9%84%d9%88%d8%b1%d9%82-%d8%a7%d9%84%d8%b4%d9%81%d8%a7%d9%81-100-%d9%85%d9%8a%d9%83%d8%b1%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%b4%d9%83%d9%84/,"أدوات مكتبية - stationary","Our Arts",127EGP,in stock,622-400_56165,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,110EGP,new,published,,,,,16,,
622-4_56163,"فواصل ورق ياسين 12 لون كلاسيك","Yassin Separators -12 Colors Classic",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210162.jpg,http://localhost/ourarts/product/%d9%81%d9%88%d8%a7%d8%b5%d9%84-%d9%88%d8%b1%d9%82-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-12-%d9%84%d9%88%d9%86-%d9%83%d9%84%d8%a7%d8%b3%d9%8a%d9%83/,"فواصل ورق - separators","Our Arts",19EGP,in stock,622-4_56163,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16.5EGP,new,published,,,,,16,,
622-399_56162,"stickers المنار - 130 * 155 - برتقالي","Stickers elmanar - 130*155 - Orange",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206868.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-130-155-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-399_56162,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-398_56161,"ياسين عبوة اظرف للتجارة 50 قطعة - 11 * 22 سم - رقم: 1043","Yassin Pack Of Envelopes For Commerce 50pcs - 11*22cm - No:1043",http://localhost/ourarts/wp-content/uploads/2021/01/5611031203512653123.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d8%b9%d8%a8%d9%88%d8%a9-%d8%a7%d8%b8%d8%b1%d9%81-%d9%84%d9%84%d8%aa%d8%ac%d8%a7%d8%b1%d8%a9-50-%d9%82%d8%b7%d8%b9%d8%a9-11-22-%d8%b3%d9%85-%d8%b1%d9%82%d9%85-104/,"أدوات مكتبية - stationary","Our Arts",27EGP,in stock,622-398_56161,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,23.4EGP,new,published,,,,,16,,
622-397_56160,"المنار stickers اخضر مقاس 130 * 155 مم","Stickers elmanar Green size 130 * 155 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002207018.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ae%d8%b6%d8%b1-%d9%85%d9%82%d8%a7%d8%b3-130-155-%d9%85%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-397_56160,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-395_56158,"المنار stickers ابيض مقاس 130 * 155 مم","Stickers elmanar White Size 130 * 155 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206233.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-%d9%85%d9%82%d8%a7%d8%b3-130-155-%d9%85%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-395_56158,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-396_56159,"ياسين شنطة كرت الفهرسة 100 ورقة - 14 * 10 سم - رقم: 1072","YassinPack Of Index Card 100sheets - 14*10cm - No:1072",http://localhost/ourarts/wp-content/uploads/2021/01/963125121656.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d8%b4%d9%86%d8%b7%d8%a9-%d9%83%d8%b1%d8%aa-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d8%b3%d8%a9-100-%d9%88%d8%b1%d9%82%d8%a9-14-10-%d8%b3%d9%85-%d8%b1%d9%82%d9%85-1072/,"أدوات مكتبية - stationary","Our Arts",21EGP,in stock,622-396_56159,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18EGP,new,published,,,,,16,,
622-393_56156,"المنار stickers ابيض مقاس 12 * 40 مم","Stickers elmanar White Size 12 * 40 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206028.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-%d9%85%d9%82%d8%a7%d8%b3-12-40-%d9%85%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-393_56156,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-394_56157,"عبوة ياسين من بطاقة الفهرسة 100 ورقة - 12.5 * 7.5 سم - رقم: 1071","Yassin Pack of Index card 100sheets - 12.5*7.5cm - No:1071",http://localhost/ourarts/wp-content/uploads/2021/01/4156198151561956.jpg,http://localhost/ourarts/product/%d8%b9%d8%a8%d9%88%d8%a9-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86-%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d8%b3%d8%a9-100-%d9%88%d8%b1%d9%82%d8%a9-12-5-7-5-%d8%b3%d9%85/,"أدوات مكتبية - stationary","Our Arts",17EGP,in stock,622-394_56157,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,14.85EGP,new,published,,,,,16,,
622-392_56155,"Maro Black Relief (الإغاثة من سيرن) - 20 مل","Maro Black relief (cerne relief) - 20ml",http://localhost/ourarts/wp-content/uploads/2021/01/510216.jpg,http://localhost/ourarts/product/maro-black-relief-%d8%a7%d9%84%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d9%85%d9%86-%d8%b3%d9%8a%d8%b1%d9%86-20-%d9%85%d9%84/,"أدوات مكتبية - stationary","Our Arts",19EGP,in stock,622-392_56155,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16.2EGP,new,published,,,,,16,,
622-390_56153,"الإغاثة مارو بلو (الإغاثة سيرن) - 20 مل","Maro Blue relief (cerne relief) - 20ml",http://localhost/ourarts/wp-content/uploads/2021/01/15_2_9910.jpg,http://localhost/ourarts/product/%d8%a7%d9%84%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d9%85%d8%a7%d8%b1%d9%88-%d8%a8%d9%84%d9%88-%d8%a7%d9%84%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d8%b3%d9%8a%d8%b1%d9%86-20-%d9%85%d9%84/,"أدوات مكتبية - stationary","Our Arts",19EGP,in stock,622-390_56153,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16.2EGP,new,published,,,,,16,,
622-391_56154,"المنار stickers ابيض 12 * 18 ملم","Stickers elmanar White 12*18 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206011.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-12-18-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-391_56154,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-39_56152,"المنار stickers ابيض 72 * 36 ملم","El-Manar Sticker White 72*36mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206158-removebg-preview.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-72-36-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-39_56152,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-389_56151,"نوت بوك ديزني 40 ورقة 9 خطوط","Disney Notebook Lined 40 Paper 9 Lines",http://localhost/ourarts/wp-content/uploads/2021/01/6221133400084.jpg,http://localhost/ourarts/product/%d8%af%d9%81%d8%aa%d8%b1-%d9%85%d9%84%d8%a7%d8%ad%d8%b8%d8%a7%d8%aa-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-40-%d9%88%d8%b1%d9%82%d8%a9-9-%d8%ae%d8%b7%d9%88%d8%b7/,"نوت بوك - Notebook","Our Arts",5EGP,in stock,622-389_56151,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4.5EGP,new,published,,,,,16,,
622-387_56149,"stickers المنار - 10 * 30 مم - برتقالي","Stickers elmanar - 10*30mm - Orange",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206530-2.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-10-30-%d9%85%d9%85-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-387_56149,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-388_56150,"اسكتش رسم ياسين مقاس A3","Sketch book Yassin Size A3",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210353_1.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d9%83%d8%aa%d8%b4-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%82%d8%a7%d8%b3-a3/,"أسكتش رسمات - Sketch Canson","Our Arts",86EGP,in stock,622-388_56150,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,75EGP,new,published,,,,,16,,
622-386_56148,"مارو ريدريليف (إغاثة سيرن) - 20 مل","Maro Redrelief (cerne relief) - 20ml",http://localhost/ourarts/wp-content/uploads/2021/01/156185961613.jpg,http://localhost/ourarts/product/%d9%85%d8%a7%d8%b1%d9%88-%d8%b1%d9%8a%d8%af%d8%b1%d9%8a%d9%84%d9%8a%d9%81-%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d8%b3%d9%8a%d8%b1%d9%86-20-%d9%85%d9%84/,"أدوات مكتبية - stationary","Our Arts",19EGP,in stock,622-386_56148,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16.2EGP,new,published,,,,,16,,
622-385_56147,"stickers المنار - احمر - 10 * 30 ملم","Stickers elmanar - Red - 10*30 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206516.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ad%d9%85%d8%b1-10-30-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-385_56147,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-383_56145,"المنار stickers ابيض 10 * 30 ملم","Stickers elmanar White 10*30 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206059.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%a8%d9%8a%d8%b6-10-30-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-383_56145,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-384_56146,"Maro White Relief (الإغاثة من سيرن) - 20 مل","Maro White relief (cerne relief) - 20ml",http://localhost/ourarts/wp-content/uploads/2021/01/2020-07-22_1_.jpg,http://localhost/ourarts/product/maro-white-relief-%d8%a7%d9%84%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d9%85%d9%86-%d8%b3%d9%8a%d8%b1%d9%86-20-%d9%85%d9%84/,"أدوات مكتبية - stationary","Our Arts",19EGP,in stock,622-384_56146,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,16.2EGP,new,published,,,,,16,,
622-382_56144,"ياسين منظم جيلود - B5 -No-1098","Yassin Leather Organizer - B5 -No-1098",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210988-2.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86%d8%b8%d9%85-%d8%ac%d9%8a%d9%84%d9%88%d8%af-b5-no-1098/,"أدوات مكتبية - stationary","Our Arts",219EGP,in stock,622-382_56144,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,190EGP,new,published,,,,,16,,
622-381_56143,"نوت بوك ياسين - 40 ورقة - A5","Notebook Yassin - 40 sheets - A5",http://localhost/ourarts/wp-content/uploads/2021/01/1515818791818181.jpg,http://localhost/ourarts/product/%d8%af%d9%81%d8%aa%d8%b1-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-40-%d9%88%d8%b1%d9%82%d8%a9-a5/,"نوت بوك - Notebook","Our Arts",6EGP,in stock,622-381_56143,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-380_56142,"غطاء ناعم مخطط A5 مقاس ياسين","Planner Soft Cover A5 Size YASSIN",http://localhost/ourarts/wp-content/uploads/2021/01/84696303_2675646215890304_5286065324930629632_o-removebg-preview_4.jpg,http://localhost/ourarts/product/%d8%ba%d8%b7%d8%a7%d8%a1-%d9%86%d8%a7%d8%b9%d9%85-%d9%85%d8%ae%d8%b7%d8%b7-a5-%d9%85%d9%82%d8%a7%d8%b3-%d9%8a%d8%a7%d8%b3%d9%8a%d9%86/,"أدوات مكتبية - stationary","Our Arts",81EGP,in stock,622-380_56142,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,70EGP,new,published,,,,,16,,
622-379_56140,"المنار stickers - برتقالي 10x15 ملم","El Manar Sticker - Orange, 10x15 MM",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206752.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a-10x15-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-379_56140,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-377_56138,"المنار stickers احمر مقاس 10 * 15 ملم","Stickers elmanar Red size 10 * 15 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206738.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ad%d9%85%d8%b1-%d9%85%d9%82%d8%a7%d8%b3-10-15-%d9%85%d9%84%d9%85/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-377_56138,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-378_56139,"ياسين مشابك ملف قماش ملون - رقم: 292","Yassin Colored cloth file clips - No:292",http://localhost/ourarts/wp-content/uploads/2021/01/6222002202921.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d8%b4%d8%a7%d8%a8%d9%83-%d9%85%d9%84%d9%81-%d9%82%d9%85%d8%a7%d8%b4-%d9%85%d9%84%d9%88%d9%86-%d8%b1%d9%82%d9%85-292/,"أدوات مكتبية - stationary","Our Arts",27EGP,in stock,622-378_56139,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,23.4EGP,new,published,,,,,16,,
622-375_56136,"المنار stickers اخضر مقاس 10 * 15 مم","Stickers elmanar Green Size 10 * 15 mm",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206745.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-%d8%a7%d8%ae%d8%b6%d8%b1-%d9%85%d9%82%d8%a7%d8%b3-10-15-%d9%85%d9%85/,"ملصقات - stickers","Our Arts",7EGP,in stock,622-375_56136,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,6EGP,new,published,,,,,16,,
622-376_56137,"ياسين كرافت سكاتش - B5 - رقم: 1085","Yassin Craft  Skatch - B5 - No:1085",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210858.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%83%d8%b1%d8%a7%d9%81%d8%aa-%d8%b3%d9%83%d8%a7%d8%aa%d8%b4-b5-%d8%b1%d9%82%d9%85-1085/,"أدوات مكتبية - stationary","Our Arts",24EGP,in stock,622-376_56137,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,20.7EGP,new,published,,,,,16,,
622-373_56134,"stickers المنار - 10 ملم - برتقالي","Stickers elmanar - 10 mm - orange",http://localhost/ourarts/wp-content/uploads/2021/01/6222002206431.jpg,http://localhost/ourarts/product/%d8%a7%d8%b3%d8%aa%d9%8a%d9%83%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b1-10-%d9%85%d9%84%d9%85-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a/,"ملصقات - stickers","Our Arts",6EGP,in stock,622-373_56134,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5EGP,new,published,,,,,16,,
622-374_56135,"ياسين منظم جيلدي - A4 - رقم: 1092","Yassin Leather organizer - A4 - No:1092",http://localhost/ourarts/wp-content/uploads/2021/01/6222002210926.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86%d8%b8%d9%85-%d8%ac%d9%8a%d9%84%d8%af%d9%8a-a4-%d8%b1%d9%82%d9%85-1092/,"أدوات مكتبية - stationary","Our Arts",190EGP,in stock,622-374_56135,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,165EGP,new,published,,,,,16,,
622-372_56133,"ياسين منظم جيلدي - A4 - رقم: 1093","Yassin Leather organizer - A4 - No:1093",http://localhost/ourarts/wp-content/uploads/2021/01/65121256.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86%d8%b8%d9%85-%d8%ac%d9%8a%d9%84%d8%af%d9%8a-a4-%d8%b1%d9%82%d9%85-1093/,"أدوات مكتبية - stationary","Our Arts",201EGP,in stock,622-372_56133,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,175EGP,new,published,,,,,16,,
622-370_56131,"ياسين منظم جيلدي - A4 - رقم: 1090","Yassin Leather organizer - A4 - No:1090",http://localhost/ourarts/wp-content/uploads/2021/01/962925552.jpg,http://localhost/ourarts/product/%d9%8a%d8%a7%d8%b3%d9%8a%d9%86-%d9%85%d9%86%d8%b8%d9%85-%d8%ac%d9%8a%d9%84%d8%af%d9%8a-a4-%d8%b1%d9%82%d9%85-1090/,"أدوات مكتبية - stationary","Our Arts",224EGP,in stock,622-370_56131,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,195EGP,new,published,,,,,16,,
